Date,Pair,Correlation
2025-10-31,Fly8/Fly9,-0.5145911751438788
2025-11-03,Fly8/Fly9,-0.528530190397628
2025-11-04,Fly8/Fly9,-0.5285301903974661
2025-11-05,Fly8/Fly9,-0.5149478265004199
2025-11-06,Fly8/Fly9,-0.4695321107397746
2025-11-07,Fly8/Fly9,-0.42316762635276794
2025-11-10,Fly8/Fly9,-0.42316762635277116
2025-11-11,Fly8/Fly9,-0.44094480139331843
2025-11-12,Fly8/Fly9,-0.4857861675556119
2025-11-13,Fly8/Fly9,-0.48069269658273545
2025-11-14,Fly8/Fly9,-0.485150529511149
2025-11-17,Fly8/Fly9,-0.46785127161350526
2025-11-18,Fly8/Fly9,-0.48434187227915354
2025-11-19,Fly8/Fly9,-0.4903682792387708
2025-11-20,Fly8/Fly9,-0.5237661940095034
2025-11-21,Fly8/Fly9,-0.5253387491269665
2025-11-24,Fly8/Fly9,-0.5074821514977212
2025-11-25,Fly8/Fly9,-0.5237661940091737
2025-11-26,Fly8/Fly9,-0.5237661940091728
2025-11-27,Fly8/Fly9,-0.5174237524825507
2025-11-28,Fly8/Fly9,-0.5283729515774086
2025-12-01,Fly8/Fly9,-0.5704535051515364
2025-12-02,Fly8/Fly9,-0.5717231005890874
2025-12-03,Fly8/Fly9,-0.6164634586855632
2025-12-04,Fly8/Fly9,-0.6102695004966676
2025-12-05,Fly8/Fly9,-0.5828282311846028
2025-12-08,Fly8/Fly9,-0.5560852380392864
2025-12-09,Fly8/Fly9,-0.5084751798731112
2025-12-10,Fly8/Fly9,-0.508475179873082
2025-12-11,Fly8/Fly9,-0.5192067753256896
2025-12-12,Fly8/Fly9,-0.5192067753256148
2025-12-15,Fly8/Fly9,-0.512585597051256
2025-12-16,Fly8/Fly9,-0.5077374035412895
2025-12-17,Fly8/Fly9,-0.48333835861661784
2025-12-18,Fly8/Fly9,-0.47830259973266415
2025-12-19,Fly8/Fly9,-0.47830259973257144
2025-12-22,Fly8/Fly9,-0.4559123597353959
2025-12-23,Fly8/Fly9,-0.42397057068047606
2025-12-24,Fly8/Fly9,-0.40688552114907856
2025-12-26,Fly8/Fly9,-0.41164329611561823
2025-12-29,Fly8/Fly9,-0.39414560759043266
2025-12-30,Fly8/Fly9,-0.39414560759066314
2025-12-31,Fly8/Fly9,-0.38991253221266686
2026-01-02,Fly8/Fly9,-0.3899125322128153
2026-01-05,Fly8/Fly9,-0.3899125322128153
2026-01-06,Fly8/Fly9,-0.39414560759085693
2026-01-07,Fly8/Fly9,-0.39500541713909526
2026-01-08,Fly8/Fly9,-0.3719645633919759
2026-01-09,Fly8/Fly9,-0.3418825083000423
2026-01-12,Fly8/Fly9,-0.384579952703384
2026-01-13,Fly8/Fly9,-0.39398312922031137
2026-01-14,Fly8/Fly9,-0.39369702986091887
2026-01-15,Fly8/Fly9,-0.37691570619440323
2026-01-16,Fly8/Fly9,-0.3769157061942469
2026-01-19,Fly8/Fly9,-0.3769157061942469
2026-01-20,Fly8/Fly9,-0.37691570619394327
2026-01-21,Fly8/Fly9,-0.374913133965651
2026-01-22,Fly8/Fly9,-0.36653968500840584
2026-01-23,Fly8/Fly9,-0.366539685008734
2026-01-26,Fly8/Fly9,-0.4152278749558514
2026-01-27,Fly8/Fly9,-0.4021922938861251
2026-01-28,Fly8/Fly9,-0.38668014055655014
2026-01-29,Fly8/Fly9,-0.4509830938771179
2026-01-30,Fly8/Fly9,-0.47131636660233023
2026-02-02,Fly8/Fly9,-0.4725266148715426
2026-02-03,Fly8/Fly9,-0.4500858564228024
2026-02-04,Fly8/Fly9,-0.4611063385760501
2026-02-05,Fly8/Fly9,-0.4615148076825922
2026-02-06,Fly8/Fly9,-0.3994511317814341
2026-02-09,Fly8/Fly9,-0.39945113178134417
2026-02-10,Fly8/Fly9,-0.39503836886909166
2026-02-11,Fly8/Fly9,-0.41126680811347943
2026-02-12,Fly8/Fly9,-0.42447355739145315
2026-02-13,Fly8/Fly9,-0.41177052957889637
2026-02-16,Fly8/Fly9,-0.4093688564981277
2026-02-17,Fly8/Fly9,-0.4016540996382084
2026-02-18,Fly8/Fly9,-0.40165409963829163
2026-02-19,Fly8/Fly9,-0.3928071384121911
2026-02-20,Fly8/Fly9,-0.4015948559989715
2026-02-23,Fly8/Fly9,-0.4015948559989412
2026-02-24,Fly8/Fly9,-0.40567056834046983
2026-02-25,Fly8/Fly9,-0.38911045814229217
2026-02-26,Fly8/Fly9,-0.3896553573377287
2026-02-27,Fly8/Fly9,-0.3782672079181251
2026-03-02,Fly8/Fly9,-0.3906727529753754
2026-03-03,Fly8/Fly9,-0.42101495766147223
2026-03-04,Fly8/Fly9,-0.45316884464275525
2026-03-05,Fly8/Fly9,-0.46246691675055707
2026-03-06,Fly8/Fly9,-0.48297858875851873
2026-03-09,Fly8/Fly9,-0.424380389427158
2026-03-10,Fly8/Fly9,-0.433311769611084
2026-03-11,Fly8/Fly9,-0.4483106181539352
2026-03-12,Fly8/Fly9,-0.44600412926759736
2026-03-13,Fly8/Fly9,-0.45867283275789067
2026-03-16,Fly8/Fly9,-0.4597080745711279
2026-03-17,Fly8/Fly9,-0.46384502593946914
2026-03-18,Fly8/Fly9,-0.44134945589219754
2026-03-19,Fly8/Fly9,-0.3789516145492043
2026-03-20,Fly8/Fly9,-0.38902342012709346
2026-03-23,Fly8/Fly9,-0.2716679916150179
2026-03-24,Fly8/Fly9,-0.23730367161218913
2026-03-25,Fly8/Fly9,-0.2196170693021325
2026-03-26,Fly8/Fly9,-0.2104052705478152
2026-03-27,Fly8/Fly9,-0.21788170431413473
2026-03-30,Fly8/Fly9,-0.20886798594546646
2026-03-31,Fly8/Fly9,-0.20892680059726593
2026-04-01,Fly8/Fly9,-0.18449408999867561
2026-04-02,Fly8/Fly9,-0.19271534627003498
2026-04-06,Fly8/Fly9,-0.19248653434662463
2026-04-07,Fly8/Fly9,-0.1792116166034671
2026-04-08,Fly8/Fly9,-0.16044971346284012
2026-04-09,Fly8/Fly9,-0.1605308113962251
2026-04-10,Fly8/Fly9,-0.16212582156301295
2026-04-13,Fly8/Fly9,-0.15539472033133941
2026-04-14,Fly8/Fly9,-0.14595011282481204
2026-04-15,Fly8/Fly9,-0.13926350959206374
2026-04-16,Fly8/Fly9,-0.11877493676973383
2026-04-17,Fly8/Fly9,-0.12357610970029506
2026-04-20,Fly8/Fly9,-0.12404356980898434
2026-04-21,Fly8/Fly9,-0.12404356980890303
2026-04-22,Fly8/Fly9,-0.13611763769791896
2026-04-23,Fly8/Fly9,-0.14385902392971042
2026-04-24,Fly8/Fly9,-0.09398106077752992
2026-04-27,Fly8/Fly9,-0.07943219179540226
2026-04-28,Fly8/Fly9,-0.07893748713630791
2026-04-29,Fly8/Fly9,-0.08829589205435927
2026-04-30,Fly8/Fly9,-0.07182559987318014
2026-05-01,Fly8/Fly9,-0.06274832547056189
2026-05-04,Fly8/Fly9,-0.08730470862787627
2026-05-05,Fly8/Fly9,-0.0984698339650773
2026-05-06,Fly8/Fly9,-0.06466612155617174
2026-05-07,Fly8/Fly9,-0.04749155421000467
2026-05-08,Fly8/Fly9,-0.039682885696986935
2026-05-11,Fly8/Fly9,-0.03894884858729401
2026-05-12,Fly8/Fly9,-0.04064700248294135
2026-05-13,Fly8/Fly9,-0.0401460617747333
2026-05-14,Fly8/Fly9,-0.030292835269180838
2026-05-15,Fly8/Fly9,-0.030292835269197783
2026-05-18,Fly8/Fly9,-0.020667067196011493
2026-05-19,Fly8/Fly9,-0.02066706719595219
2026-05-20,Fly8/Fly9,-0.0019163377692577653
2026-05-21,Fly8/Fly9,-0.0012852467181195518
2026-05-22,Fly8/Fly9,-0.0024051997746510605
2026-05-25,Fly8/Fly9,-0.0008010386657635437
2026-05-26,Fly8/Fly9,-0.0014417531119744703
2026-05-27,Fly8/Fly9,-0.021055983598107123
2026-05-28,Fly8/Fly9,-0.030624833513826066
2026-05-29,Fly8/Fly9,0.011654362937178052
2026-06-01,Fly8/Fly9,0.042340796929368756
2026-06-02,Fly8/Fly9,0.047314243258712085
2026-06-03,Fly8/Fly9,0.07903345571082032
2026-06-04,Fly8/Fly9,0.1150470981696198
2026-06-05,Fly8/Fly9,0.09155723599608231
2026-06-08,Fly8/Fly9,0.08079047107279991
2026-06-09,Fly8/Fly9,0.08073798098964857
2026-06-10,Fly8/Fly9,0.05829049484350277
2026-06-11,Fly8/Fly9,0.03815925288003947
2024-01-03,Fly8/Fly10,
2024-01-04,Fly8/Fly10,
2024-01-05,Fly8/Fly10,
2024-01-08,Fly8/Fly10,
2024-01-09,Fly8/Fly10,
2024-01-10,Fly8/Fly10,
2024-01-11,Fly8/Fly10,
2024-01-12,Fly8/Fly10,
2024-01-15,Fly8/Fly10,
2024-01-16,Fly8/Fly10,
2024-01-17,Fly8/Fly10,
2024-01-18,Fly8/Fly10,
2024-01-19,Fly8/Fly10,
2024-01-22,Fly8/Fly10,
2024-01-23,Fly8/Fly10,
2024-01-24,Fly8/Fly10,
2024-01-25,Fly8/Fly10,
2024-01-26,Fly8/Fly10,
2024-01-29,Fly8/Fly10,
2024-01-30,Fly8/Fly10,
2024-01-31,Fly8/Fly10,
2024-02-01,Fly8/Fly10,
2024-02-02,Fly8/Fly10,
2024-02-05,Fly8/Fly10,
2024-02-06,Fly8/Fly10,
2024-02-07,Fly8/Fly10,
2024-02-08,Fly8/Fly10,
2024-02-09,Fly8/Fly10,
2024-02-12,Fly8/Fly10,
2024-02-13,Fly8/Fly10,
2024-02-14,Fly8/Fly10,
2024-02-15,Fly8/Fly10,
2024-02-16,Fly8/Fly10,
2024-02-19,Fly8/Fly10,
2024-02-20,Fly8/Fly10,
2024-02-21,Fly8/Fly10,
2024-02-22,Fly8/Fly10,
2024-02-23,Fly8/Fly10,
2024-02-26,Fly8/Fly10,
2024-02-27,Fly8/Fly10,
2024-02-28,Fly8/Fly10,
2024-02-29,Fly8/Fly10,
2024-03-01,Fly8/Fly10,
2024-03-04,Fly8/Fly10,
2024-03-05,Fly8/Fly10,
2024-03-06,Fly8/Fly10,
2024-03-07,Fly8/Fly10,
2024-03-08,Fly8/Fly10,
2024-03-11,Fly8/Fly10,
2024-03-12,Fly8/Fly10,
2024-03-13,Fly8/Fly10,
2024-03-14,Fly8/Fly10,
2024-03-15,Fly8/Fly10,
2024-03-18,Fly8/Fly10,
2024-03-19,Fly8/Fly10,
2024-03-20,Fly8/Fly10,
2024-03-21,Fly8/Fly10,
2024-03-22,Fly8/Fly10,
2024-03-25,Fly8/Fly10,
2024-03-26,Fly8/Fly10,
2024-03-27,Fly8/Fly10,
2024-03-28,Fly8/Fly10,
2024-04-02,Fly8/Fly10,
2024-04-03,Fly8/Fly10,
2024-04-04,Fly8/Fly10,
2024-04-05,Fly8/Fly10,
2024-04-08,Fly8/Fly10,
2024-04-09,Fly8/Fly10,
2024-04-10,Fly8/Fly10,
2024-04-11,Fly8/Fly10,
2024-04-12,Fly8/Fly10,
2024-04-15,Fly8/Fly10,
2024-04-16,Fly8/Fly10,
2024-04-17,Fly8/Fly10,
2024-04-18,Fly8/Fly10,
2024-04-19,Fly8/Fly10,
2024-04-22,Fly8/Fly10,
2024-04-23,Fly8/Fly10,
2024-04-24,Fly8/Fly10,
2024-04-25,Fly8/Fly10,
2024-04-26,Fly8/Fly10,
2024-04-29,Fly8/Fly10,
2024-04-30,Fly8/Fly10,
2024-05-02,Fly8/Fly10,
2024-05-03,Fly8/Fly10,
2024-05-06,Fly8/Fly10,
2024-05-07,Fly8/Fly10,
2024-05-08,Fly8/Fly10,
2024-05-09,Fly8/Fly10,
2024-05-10,Fly8/Fly10,
2024-05-13,Fly8/Fly10,
2024-05-14,Fly8/Fly10,
2024-05-15,Fly8/Fly10,
2024-05-16,Fly8/Fly10,
2024-05-17,Fly8/Fly10,
2024-05-20,Fly8/Fly10,
2024-05-21,Fly8/Fly10,
2024-05-22,Fly8/Fly10,
2024-05-23,Fly8/Fly10,
2024-05-24,Fly8/Fly10,
2024-05-27,Fly8/Fly10,
2024-05-28,Fly8/Fly10,
2024-05-29,Fly8/Fly10,
2024-05-30,Fly8/Fly10,
2024-05-31,Fly8/Fly10,
2024-06-03,Fly8/Fly10,
2024-06-04,Fly8/Fly10,
2024-06-05,Fly8/Fly10,
2024-06-06,Fly8/Fly10,
2024-06-07,Fly8/Fly10,
2024-06-10,Fly8/Fly10,
2024-06-11,Fly8/Fly10,
2024-06-12,Fly8/Fly10,
2024-06-13,Fly8/Fly10,
2024-06-14,Fly8/Fly10,
2024-06-17,Fly8/Fly10,
2024-06-18,Fly8/Fly10,
2024-06-19,Fly8/Fly10,
2024-06-20,Fly8/Fly10,
2024-06-21,Fly8/Fly10,
2024-06-24,Fly8/Fly10,
2024-06-25,Fly8/Fly10,
2024-06-26,Fly8/Fly10,
2024-06-27,Fly8/Fly10,
2024-06-28,Fly8/Fly10,
2024-07-01,Fly8/Fly10,
2024-07-02,Fly8/Fly10,
2024-07-03,Fly8/Fly10,
2024-07-04,Fly8/Fly10,
2024-07-05,Fly8/Fly10,
2024-07-08,Fly8/Fly10,
2024-07-09,Fly8/Fly10,
2024-07-10,Fly8/Fly10,
2024-07-11,Fly8/Fly10,
2024-07-12,Fly8/Fly10,
2024-07-15,Fly8/Fly10,
2024-07-16,Fly8/Fly10,
2024-07-17,Fly8/Fly10,
2024-07-18,Fly8/Fly10,
2024-07-19,Fly8/Fly10,
2024-07-22,Fly8/Fly10,
2024-07-23,Fly8/Fly10,
2024-07-24,Fly8/Fly10,
2024-07-25,Fly8/Fly10,
2024-07-26,Fly8/Fly10,
2024-07-29,Fly8/Fly10,
2024-07-30,Fly8/Fly10,
2024-07-31,Fly8/Fly10,
2024-08-01,Fly8/Fly10,
2024-08-02,Fly8/Fly10,
2024-08-05,Fly8/Fly10,
2024-08-06,Fly8/Fly10,
2024-08-07,Fly8/Fly10,
2024-08-08,Fly8/Fly10,
2024-08-09,Fly8/Fly10,
2024-08-12,Fly8/Fly10,
2024-08-13,Fly8/Fly10,
2024-08-14,Fly8/Fly10,
2024-08-15,Fly8/Fly10,
2024-08-16,Fly8/Fly10,
2024-08-19,Fly8/Fly10,
2024-08-20,Fly8/Fly10,
2024-08-21,Fly8/Fly10,
2024-08-22,Fly8/Fly10,
2024-08-23,Fly8/Fly10,
2024-08-26,Fly8/Fly10,
2024-08-27,Fly8/Fly10,
2024-08-28,Fly8/Fly10,
2024-08-29,Fly8/Fly10,
2024-08-30,Fly8/Fly10,
2024-09-02,Fly8/Fly10,
2024-09-03,Fly8/Fly10,
2024-09-04,Fly8/Fly10,
2024-09-05,Fly8/Fly10,
2024-09-06,Fly8/Fly10,
2024-09-09,Fly8/Fly10,
2024-09-10,Fly8/Fly10,
2024-09-11,Fly8/Fly10,
2024-09-12,Fly8/Fly10,
2024-09-13,Fly8/Fly10,
2024-09-16,Fly8/Fly10,
2024-09-17,Fly8/Fly10,
2024-09-18,Fly8/Fly10,
2024-09-19,Fly8/Fly10,
2024-09-20,Fly8/Fly10,
2024-09-23,Fly8/Fly10,
2024-09-24,Fly8/Fly10,
2024-09-25,Fly8/Fly10,
2024-09-26,Fly8/Fly10,
2024-09-27,Fly8/Fly10,
2024-09-30,Fly8/Fly10,
2024-10-01,Fly8/Fly10,
2024-10-02,Fly8/Fly10,
2024-10-03,Fly8/Fly10,
2024-10-04,Fly8/Fly10,
2024-10-06,Fly8/Fly10,
2024-10-07,Fly8/Fly10,
2024-10-08,Fly8/Fly10,
2024-10-09,Fly8/Fly10,
2024-10-10,Fly8/Fly10,
2024-10-11,Fly8/Fly10,
2024-10-13,Fly8/Fly10,
2024-10-14,Fly8/Fly10,
2024-10-15,Fly8/Fly10,
2024-10-16,Fly8/Fly10,
2024-10-17,Fly8/Fly10,
2024-10-18,Fly8/Fly10,
2024-10-20,Fly8/Fly10,
2024-10-21,Fly8/Fly10,
2024-10-22,Fly8/Fly10,
2024-10-23,Fly8/Fly10,
2024-10-24,Fly8/Fly10,
2024-10-25,Fly8/Fly10,
2024-10-28,Fly8/Fly10,
2024-10-29,Fly8/Fly10,
2024-10-30,Fly8/Fly10,
2024-10-31,Fly8/Fly10,
2024-11-01,Fly8/Fly10,
2024-11-04,Fly8/Fly10,
2024-11-05,Fly8/Fly10,
2024-11-06,Fly8/Fly10,
2024-11-07,Fly8/Fly10,
2024-11-08,Fly8/Fly10,
2024-11-11,Fly8/Fly10,
2024-11-12,Fly8/Fly10,
2024-11-13,Fly8/Fly10,
2024-11-14,Fly8/Fly10,
2024-11-15,Fly8/Fly10,
2024-11-18,Fly8/Fly10,
2024-11-19,Fly8/Fly10,
2024-11-20,Fly8/Fly10,0.11751935353298047
2024-11-21,Fly8/Fly10,0.10429854406153008
2024-11-22,Fly8/Fly10,0.10495461606967864
2024-11-25,Fly8/Fly10,0.09851696757928052
2024-11-26,Fly8/Fly10,0.09785091429351962
2024-11-27,Fly8/Fly10,0.08972795089228312
2024-11-28,Fly8/Fly10,0.09088443967934162
2024-11-29,Fly8/Fly10,0.07937470357151914
2024-12-02,Fly8/Fly10,0.0266969844222951
2024-12-03,Fly8/Fly10,-0.05117021650268696
2024-12-04,Fly8/Fly10,-0.07208977441752645
2024-12-05,Fly8/Fly10,-0.041483825571751565
2024-12-06,Fly8/Fly10,-0.030944775949973097
2024-12-09,Fly8/Fly10,-0.04127921016624784
2024-12-10,Fly8/Fly10,-0.05599339937204932
2024-12-11,Fly8/Fly10,-0.023393227568569243
2024-12-12,Fly8/Fly10,-0.03557228922037997
2024-12-13,Fly8/Fly10,0.022158573540540773
2024-12-16,Fly8/Fly10,0.022271770159078552
2024-12-17,Fly8/Fly10,0.03245871352767769
2024-12-18,Fly8/Fly10,-6.548986587240576e-13
2024-12-19,Fly8/Fly10,-0.030538601012015894
2024-12-20,Fly8/Fly10,-0.049173640467526626
2024-12-23,Fly8/Fly10,-0.03938298443019975
2024-12-24,Fly8/Fly10,-0.06604949365890374
2024-12-26,Fly8/Fly10,-0.08731465365839539
2024-12-27,Fly8/Fly10,-0.10392043759371877
2024-12-30,Fly8/Fly10,-0.11350419857679281
2024-12-31,Fly8/Fly10,-0.12416871044584683
2025-01-02,Fly8/Fly10,-0.10042980130309781
2025-01-03,Fly8/Fly10,-0.09188995790489594
2025-01-06,Fly8/Fly10,-0.1007283815046088
2025-01-07,Fly8/Fly10,-0.09879979186961449
2025-01-08,Fly8/Fly10,-0.12192458495777686
2025-01-09,Fly8/Fly10,-0.1656604571429868
2025-01-10,Fly8/Fly10,-0.17501757916594796
2025-01-13,Fly8/Fly10,-0.1687839864340693
2025-01-14,Fly8/Fly10,-0.1682160097553816
2025-01-15,Fly8/Fly10,-0.16468342791136636
2025-01-16,Fly8/Fly10,-0.1754804986200275
2025-01-17,Fly8/Fly10,-0.17563748135482185
2025-01-20,Fly8/Fly10,-0.1829469215007401
2025-01-21,Fly8/Fly10,-0.17104427731680477
2025-01-22,Fly8/Fly10,-0.1911671334716188
2025-01-23,Fly8/Fly10,-0.18798074020869976
2025-01-24,Fly8/Fly10,-0.18771960455331693
2025-01-27,Fly8/Fly10,-0.211928434450313
2025-01-28,Fly8/Fly10,-0.2088269034115357
2025-01-29,Fly8/Fly10,-0.1913882493752521
2025-01-30,Fly8/Fly10,-0.2206953098721744
2025-01-31,Fly8/Fly10,-0.2258288336284565
2025-02-03,Fly8/Fly10,-0.2490153881946458
2025-02-04,Fly8/Fly10,-0.23456521742938635
2025-02-05,Fly8/Fly10,-0.2251866833235239
2025-02-06,Fly8/Fly10,-0.23298671410273766
2025-02-07,Fly8/Fly10,-0.23184026280032197
2025-02-10,Fly8/Fly10,-0.2166069429136326
2025-02-11,Fly8/Fly10,-0.19775444256273314
2025-02-12,Fly8/Fly10,-0.1977544425626996
2025-02-13,Fly8/Fly10,-0.19885759979387557
2025-02-14,Fly8/Fly10,-0.19885759979387096
2025-02-17,Fly8/Fly10,-0.1987915720661942
2025-02-18,Fly8/Fly10,-0.19960160508071967
2025-02-19,Fly8/Fly10,-0.20959582293073292
2025-02-20,Fly8/Fly10,-0.217922689738687
2025-02-21,Fly8/Fly10,-0.21820773481146308
2025-02-24,Fly8/Fly10,-0.24851656394498697
2025-02-25,Fly8/Fly10,-0.2722294185319995
2025-02-26,Fly8/Fly10,-0.2576769933513752
2025-02-27,Fly8/Fly10,-0.25815717708179253
2025-02-28,Fly8/Fly10,-0.24164303059418324
2025-03-03,Fly8/Fly10,-0.2591092173856795
2025-03-04,Fly8/Fly10,-0.26863672948754913
2025-03-05,Fly8/Fly10,-0.2050651443408455
2025-03-06,Fly8/Fly10,-0.19390314437625839
2025-03-07,Fly8/Fly10,-0.18367813926186957
2025-03-10,Fly8/Fly10,-0.15494699138820953
2025-03-11,Fly8/Fly10,-0.19859036894511126
2025-03-12,Fly8/Fly10,-0.19697755526486177
2025-03-13,Fly8/Fly10,-0.2628313759759399
2025-03-14,Fly8/Fly10,-0.2482117731277778
2025-03-17,Fly8/Fly10,-0.22027401802382246
2025-03-18,Fly8/Fly10,-0.19659262353594442
2025-03-19,Fly8/Fly10,-0.19659262353605952
2025-03-20,Fly8/Fly10,-0.15339178823211408
2025-03-21,Fly8/Fly10,-0.15160553741931382
2025-03-24,Fly8/Fly10,-0.12403278746325341
2025-03-25,Fly8/Fly10,-0.12415173011844007
2025-03-26,Fly8/Fly10,-0.12285350581501264
2025-03-27,Fly8/Fly10,-0.1243056270410897
2025-03-28,Fly8/Fly10,-0.10730587625560871
2025-03-30,Fly8/Fly10,-0.09040246360747711
2025-03-31,Fly8/Fly10,-0.0943060557921966
2025-04-01,Fly8/Fly10,-0.09247132191102643
2025-04-02,Fly8/Fly10,-0.020382429112635856
2025-04-03,Fly8/Fly10,0.11081256761520397
2025-04-04,Fly8/Fly10,0.11081256761549499
2025-04-07,Fly8/Fly10,0.10948915199263691
2025-04-08,Fly8/Fly10,0.13276384058995103
2025-04-09,Fly8/Fly10,0.11271988557417888
2025-04-10,Fly8/Fly10,0.11286378819826186
2025-04-11,Fly8/Fly10,0.12935286909433663
2025-04-14,Fly8/Fly10,0.1293528690940868
2025-04-15,Fly8/Fly10,0.16756432271109334
2025-04-16,Fly8/Fly10,0.17119967445411702
2025-04-17,Fly8/Fly10,0.17211081712131682
2025-04-21,Fly8/Fly10,0.1748159198155207
2025-04-22,Fly8/Fly10,0.16091748771296083
2025-04-23,Fly8/Fly10,0.13757705039442206
2025-04-24,Fly8/Fly10,0.18985917561888907
2025-04-25,Fly8/Fly10,0.18670789667464532
2025-04-28,Fly8/Fly10,0.13986127661845887
2025-04-29,Fly8/Fly10,0.13886340750228374
2025-04-30,Fly8/Fly10,0.14125958891796342
2025-05-01,Fly8/Fly10,0.16189178452802805
2025-05-02,Fly8/Fly10,0.1530054177280803
2025-05-05,Fly8/Fly10,0.17076231060074348
2025-05-06,Fly8/Fly10,0.1704452744584118
2025-05-07,Fly8/Fly10,0.18667656367602367
2025-05-08,Fly8/Fly10,0.18667656367602567
2025-05-09,Fly8/Fly10,0.18496753025806886
2025-05-12,Fly8/Fly10,0.18567512823116877
2025-05-13,Fly8/Fly10,0.1839505487510282
2025-05-14,Fly8/Fly10,0.18295676218008985
2025-05-15,Fly8/Fly10,0.19966146753559463
2025-05-16,Fly8/Fly10,0.2005365870039729
2025-05-19,Fly8/Fly10,0.19875451004141154
2025-05-20,Fly8/Fly10,0.19740034002382384
2025-05-21,Fly8/Fly10,0.21790226621874512
2025-05-22,Fly8/Fly10,0.21751760190653718
2025-05-23,Fly8/Fly10,0.2224955926823977
2025-05-26,Fly8/Fly10,0.22249559268240246
2025-05-27,Fly8/Fly10,0.2269496735901533
2025-05-28,Fly8/Fly10,0.17901665187084034
2025-05-29,Fly8/Fly10,0.15662106512256818
2025-05-30,Fly8/Fly10,0.13867142085945905
2025-06-02,Fly8/Fly10,0.13690666013373234
2025-06-03,Fly8/Fly10,0.07662563415908537
2025-06-04,Fly8/Fly10,0.05667156575058402
2025-06-05,Fly8/Fly10,0.0952968787211109
2025-06-06,Fly8/Fly10,0.11493845123957726
2025-06-09,Fly8/Fly10,0.11379375743554533
2025-06-10,Fly8/Fly10,0.14672602119405354
2025-06-11,Fly8/Fly10,0.16066127797121874
2025-06-12,Fly8/Fly10,0.16395795625457021
2025-06-13,Fly8/Fly10,0.17998681136545647
2025-06-16,Fly8/Fly10,0.15961618788219217
2025-06-17,Fly8/Fly10,0.18816255049281905
2025-06-18,Fly8/Fly10,0.21451065948852222
2025-06-19,Fly8/Fly10,0.21297204628305444
2025-06-20,Fly8/Fly10,0.19436998923169224
2025-06-23,Fly8/Fly10,0.19436998923170953
2025-06-24,Fly8/Fly10,0.18741163954603338
2025-06-25,Fly8/Fly10,0.20319082684413578
2025-06-26,Fly8/Fly10,0.16578910952539114
2025-06-27,Fly8/Fly10,0.08300084312381449
2025-06-30,Fly8/Fly10,0.06553767394384523
2025-07-01,Fly8/Fly10,0.06612465151859252
2025-07-02,Fly8/Fly10,0.01568392467872692
2025-07-03,Fly8/Fly10,0.03212932592052526
2025-07-04,Fly8/Fly10,0.032087259083597566
2025-07-07,Fly8/Fly10,0.016172001519162156
2025-07-08,Fly8/Fly10,-2.591007518165243e-12
2025-07-09,Fly8/Fly10,-0.032052765472717175
2025-07-10,Fly8/Fly10,-0.03259273409029918
2025-07-11,Fly8/Fly10,-0.016841283554591278
2025-07-14,Fly8/Fly10,-0.015754446977874145
2025-07-15,Fly8/Fly10,-2.0927502974531942e-12
2025-07-16,Fly8/Fly10,0.0158665447476844
2025-07-17,Fly8/Fly10,0.016137710778111228
2025-07-18,Fly8/Fly10,0.016129032256047473
2025-07-21,Fly8/Fly10,0.06622026478653503
2025-07-22,Fly8/Fly10,0.06622026478654172
2025-07-23,Fly8/Fly10,0.06652256228884251
2025-07-24,Fly8/Fly10,0.06652256228883775
2025-07-25,Fly8/Fly10,0.06825546643612956
2025-07-28,Fly8/Fly10,0.06720412932621912
2025-07-29,Fly8/Fly10,0.08428775464611195
2025-07-30,Fly8/Fly10,0.06825546643621296
2025-07-31,Fly8/Fly10,0.08356267166084821
2025-08-01,Fly8/Fly10,0.08351913809600789
2025-08-04,Fly8/Fly10,0.08356267166055238
2025-08-05,Fly8/Fly10,0.11303305599304696
2025-08-06,Fly8/Fly10,0.12851730369220327
2025-08-07,Fly8/Fly10,0.12851730369236106
2025-08-08,Fly8/Fly10,0.1285173036925248
2025-08-11,Fly8/Fly10,0.1313748751006945
2025-08-12,Fly8/Fly10,0.171021396969187
2025-08-13,Fly8/Fly10,0.1705460998127673
2025-08-14,Fly8/Fly10,0.19870890669228813
2025-08-15,Fly8/Fly10,0.1934062745505438
2025-08-18,Fly8/Fly10,0.19117266165729374
2025-08-19,Fly8/Fly10,0.19189854637538983
2025-08-20,Fly8/Fly10,0.19987184235923408
2025-08-21,Fly8/Fly10,0.21783640614883917
2025-08-22,Fly8/Fly10,0.21100408601846926
2025-08-25,Fly8/Fly10,0.21100408601830642
2025-08-26,Fly8/Fly10,0.23414501031914833
2025-08-27,Fly8/Fly10,0.24702263287565285
2025-08-28,Fly8/Fly10,0.21602468994531487
2025-08-29,Fly8/Fly10,0.21761073833181802
2025-09-01,Fly8/Fly10,0.21699300104600638
2025-09-02,Fly8/Fly10,0.20712123989100276
2025-09-03,Fly8/Fly10,0.1816160988746573
2025-09-04,Fly8/Fly10,0.18222521962238084
2025-09-05,Fly8/Fly10,0.1682506945524589
2025-09-08,Fly8/Fly10,0.1883221879582885
2025-09-09,Fly8/Fly10,0.15445172879120994
2025-09-10,Fly8/Fly10,0.10615119345228881
2025-09-11,Fly8/Fly10,0.10615119345246932
2025-09-12,Fly8/Fly10,0.12610599880742474
2025-09-15,Fly8/Fly10,0.1234175752205303
